departamento;provincia;ubigeo;tecnologia_consultada;empresa;tecnologia_operador;info_de_cobertura;area_total_cubierta;area_garantizada;area_adicional;area_total_cubierta_global;area_total_garantizada_global;distrito
La Libertad;Trujillo;130111;3g;movistar;3g;"{""area_garant"": 66.7742, ""area_adicio"": 80.1644}";11.9481;66.7742;80.1644;100;98.1413;Victor Larco Herrera
La Libertad;Trujillo;130111;4g;bitel;4g;"{""area_garant"": 89.449, ""area_adicio"": 99.8508}";11.9481;89.449;99.8508;100;100;Victor Larco Herrera
La Libertad;Trujillo;130111;4g;claro;4g;"{""area_garant"": 27.1543, ""area_adicio"": 89.0006}";11.9481;27.1543;89.0006;100;100;Victor Larco Herrera
La Libertad;Trujillo;130111;4g;entel;4g;"{""area_garant"": 3.387, ""area_adicio"": 100}";11.9481;3.387;100;100;100;Victor Larco Herrera
La Libertad;Trujillo;130111;4g;movistar;4g;"{""area_garant"": 100, ""area_adicio"": 100}";11.9481;100;100;100;100;Victor Larco Herrera
La Libertad;Trujillo;130111;5g;bitel;5g;"{""area_garant"": 5.6338, ""area_adicio"": 20.9801}";11.9481;5.6338;20.9801;95.607;6.1435;Victor Larco Herrera
La Libertad;Trujillo;130111;5g;claro;5g;"{""area_garant"": 0.5098, ""area_adicio"": 37.1286}";11.9481;0.5098;37.1286;95.607;6.1435;Victor Larco Herrera
La Libertad;Trujillo;130111;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 93.2964}";11.9481;0;93.2964;95.607;6.1435;Victor Larco Herrera
La Libertad;Trujillo;130111;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";11.9481;0;0;95.607;6.1435;Victor Larco Herrera
La Libertad;Trujillo;130112;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";18.2096;0;0;100;100;Alto Trujillo
La Libertad;Trujillo;130112;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 100}";18.2096;0;100;100;100;Alto Trujillo
La Libertad;Trujillo;130112;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 100}";18.2096;0;100;100;100;Alto Trujillo
La Libertad;Trujillo;130112;2g;movistar;2g;"{""area_garant"": 100, ""area_adicio"": 100}";18.2096;100;100;100;100;Alto Trujillo
La Libertad;Trujillo;130112;3g;bitel;3g;"{""area_garant"": 100, ""area_adicio"": 100}";18.2096;100;100;100;100;Alto Trujillo
La Libertad;Trujillo;130112;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 100}";18.2096;0;100;100;100;Alto Trujillo
La Libertad;Trujillo;130112;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 100}";18.2096;0;100;100;100;Alto Trujillo
La Libertad;Trujillo;130112;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";18.2096;0;0;100;100;Alto Trujillo
La Libertad;Trujillo;130112;4g;bitel;4g;"{""area_garant"": 100, ""area_adicio"": 100}";18.2096;100;100;100;100;Alto Trujillo
La Libertad;Trujillo;130112;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 81.674}";18.2096;0;81.674;100;100;Alto Trujillo
La Libertad;Trujillo;130112;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 100}";18.2096;0;100;100;100;Alto Trujillo
La Libertad;Trujillo;130112;4g;movistar;4g;"{""area_garant"": 100, ""area_adicio"": 100}";18.2096;100;100;100;100;Alto Trujillo
La Libertad;Trujillo;130112;5g;bitel;5g;"{""area_garant"": 38.0425, ""area_adicio"": 93.1608}";18.2096;38.0425;93.1608;99.185;38.0427;Alto Trujillo
La Libertad;Trujillo;130112;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";18.2096;0;0;99.185;38.0427;Alto Trujillo
La Libertad;Trujillo;130112;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 57.2594}";18.2096;0;57.2594;99.185;38.0427;Alto Trujillo
La Libertad;Trujillo;130112;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";18.2096;0;0;99.185;38.0427;Alto Trujillo
La Libertad;Ascope;130201;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";298.9865;0;0;98.61309712252;90.044840633046;Ascope
La Libertad;Ascope;130201;2g;claro;2g;"{""area_garant"": 51.8682, ""area_adicio"": 97.2125}";298.9865;51.8682;97.2125;98.61309712252;90.044840633046;Ascope
La Libertad;Ascope;130201;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 98.4186}";298.9865;0;98.4186;98.61309712252;90.044840633046;Ascope
La Libertad;Ascope;130201;2g;movistar;2g;"{""area_garant"": 82.634, ""area_adicio"": 97.5407}";298.9865;82.634;97.5407;98.61309712252;90.044840633046;Ascope
La Libertad;Ascope;130201;3g;bitel;3g;"{""area_garant"": 87.883, ""area_adicio"": 97.4339}";298.9865;87.883;97.4339;98.62972730577;95.976103861881;Ascope
La Libertad;Ascope;130201;3g;claro;3g;"{""area_garant"": 42.3966, ""area_adicio"": 95.7524}";298.9865;42.3966;95.7524;98.62972730577;95.976103861881;Ascope
La Libertad;Ascope;130201;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 98.5827}";298.9865;0;98.5827;98.62972730577;95.976103861881;Ascope
La Libertad;Ascope;130201;3g;movistar;3g;"{""area_garant"": 92.4379, ""area_adicio"": 95.173}";298.9865;92.4379;95.173;98.62972730577;95.976103861881;Ascope
La Libertad;Ascope;130201;4g;bitel;4g;"{""area_garant"": 97.3817, ""area_adicio"": 98.637}";298.9865;97.3817;98.637;98.636983189459;98.031988505225;Ascope
La Libertad;Ascope;130201;4g;claro;4g;"{""area_garant"": 51.1029, ""area_adicio"": 87.9297}";298.9865;51.1029;87.9297;98.636983189459;98.031988505225;Ascope
La Libertad;Ascope;130201;4g;entel;4g;"{""area_garant"": 1.6259, ""area_adicio"": 98.3468}";298.9865;1.6259;98.3468;98.636983189459;98.031988505225;Ascope
La Libertad;Ascope;130201;4g;movistar;4g;"{""area_garant"": 96.265, ""area_adicio"": 98.637}";298.9865;96.265;98.637;98.636983189459;98.031988505225;Ascope
La Libertad;Ascope;130201;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";298.9865;0;0;0;0;Ascope
La Libertad;Ascope;130201;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";298.9865;0;0;0;0;Ascope
La Libertad;Ascope;130201;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";298.9865;0;0;0;0;Ascope
La Libertad;Ascope;130201;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";298.9865;0;0;0;0;Ascope
La Libertad;Ascope;130202;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";900.293;0;0;98.3096236671;45.369895058518;Chicama
La Libertad;Ascope;130202;2g;claro;2g;"{""area_garant"": 38.1168, ""area_adicio"": 95.6204}";900.293;38.1168;95.6204;98.3096236671;45.369895058518;Chicama
La Libertad;Ascope;130202;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 96.5397}";900.293;0;96.5397;98.3096236671;45.369895058518;Chicama
La Libertad;Ascope;130202;2g;movistar;2g;"{""area_garant"": 27.6446, ""area_adicio"": 30.2343}";900.293;27.6446;30.2343;98.3096236671;45.369895058518;Chicama
La Libertad;Ascope;130202;3g;bitel;3g;"{""area_garant"": 80.1967, ""area_adicio"": 89.8621}";900.293;80.1967;89.8621;99.495126326398;83.878528472042;Chicama
La Libertad;Ascope;130202;3g;claro;3g;"{""area_garant"": 18.5813, ""area_adicio"": 94.5613}";900.293;18.5813;94.5613;99.495126326398;83.878528472042;Chicama
La Libertad;Ascope;130202;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 96.4414}";900.293;0;96.4414;99.495126326398;83.878528472042;Chicama
La Libertad;Ascope;130202;3g;movistar;3g;"{""area_garant"": 44.6829, ""area_adicio"": 56.3615}";900.293;44.6829;56.3615;99.495126326398;83.878528472042;Chicama
La Libertad;Ascope;130202;4g;bitel;4g;"{""area_garant"": 82.4594, ""area_adicio"": 99.4757}";900.293;82.4594;99.4757;100;93.977614336801;Chicama
La Libertad;Ascope;130202;4g;claro;4g;"{""area_garant"": 21.69, ""area_adicio"": 85.1835}";900.293;21.69;85.1835;100;93.977614336801;Chicama
La Libertad;Ascope;130202;4g;entel;4g;"{""area_garant"": 6.6485, ""area_adicio"": 99.7183}";900.293;6.6485;99.7183;100;93.977614336801;Chicama
La Libertad;Ascope;130202;4g;movistar;4g;"{""area_garant"": 80.4546, ""area_adicio"": 99.5616}";900.293;80.4546;99.5616;100;93.977614336801;Chicama
La Libertad;Ascope;130202;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";900.293;0;0;0;0;Chicama
La Libertad;Ascope;130202;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";900.293;0;0;0;0;Chicama
La Libertad;Ascope;130202;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";900.293;0;0;0;0;Chicama
La Libertad;Ascope;130202;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";900.293;0;0;0;0;Chicama
La Libertad;Ascope;130203;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";99.7535;0;0;100;60.857061807861;Chocope
La Libertad;Ascope;130203;2g;claro;2g;"{""area_garant"": 32.396, ""area_adicio"": 97.5643}";99.7535;32.396;97.5643;100;60.857061807861;Chocope
La Libertad;Ascope;130203;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.9581}";99.7535;0;99.9581;100;60.857061807861;Chocope
La Libertad;Ascope;130203;2g;movistar;2g;"{""area_garant"": 60.8251, ""area_adicio"": 78.8783}";99.7535;60.8251;78.8783;100;60.857061807861;Chocope
La Libertad;Ascope;130203;3g;bitel;3g;"{""area_garant"": 66.1245, ""area_adicio"": 82.6195}";99.7535;66.1245;82.6195;99.894276298597;68.025067580593;Chocope
La Libertad;Ascope;130203;3g;claro;3g;"{""area_garant"": 13.2587, ""area_adicio"": 83.7285}";99.7535;13.2587;83.7285;99.894276298597;68.025067580593;Chocope
La Libertad;Ascope;130203;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 99.3988}";99.7535;0;99.3988;99.894276298597;68.025067580593;Chocope
La Libertad;Ascope;130203;3g;movistar;3g;"{""area_garant"": 56.0247, ""area_adicio"": 57.9036}";99.7535;56.0247;57.9036;99.894276298597;68.025067580593;Chocope
La Libertad;Ascope;130203;4g;bitel;4g;"{""area_garant"": 77.8847, ""area_adicio"": 94.7443}";99.7535;77.8847;94.7443;100;78.462981846417;Chocope
La Libertad;Ascope;130203;4g;claro;4g;"{""area_garant"": 11.4238, ""area_adicio"": 67.1229}";99.7535;11.4238;67.1229;100;78.462981846417;Chocope
La Libertad;Ascope;130203;4g;entel;4g;"{""area_garant"": 6.319, ""area_adicio"": 99.9911}";99.7535;6.319;99.9911;100;78.462981846417;Chocope
La Libertad;Ascope;130203;4g;movistar;4g;"{""area_garant"": 60.9764, ""area_adicio"": 91.4172}";99.7535;60.9764;91.4172;100;78.462981846417;Chocope
La Libertad;Ascope;130203;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";99.7535;0;0;0;0;Chocope
La Libertad;Ascope;130203;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";99.7535;0;0;0;0;Chocope
La Libertad;Ascope;130203;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";99.7535;0;0;0;0;Chocope
La Libertad;Ascope;130203;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";99.7535;0;0;0;0;Chocope
La Libertad;Ascope;130204;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";161.0185;0;0;91.956841609195;0;Magdalena de Cao
La Libertad;Ascope;130204;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 63.8101}";161.0185;0;63.8101;91.956841609195;0;Magdalena de Cao
La Libertad;Ascope;130204;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 88.9242}";161.0185;0;88.9242;91.956841609195;0;Magdalena de Cao
La Libertad;Ascope;130204;2g;movistar;2g;"{""area_garant"": 0, ""area_adicio"": 14.0536}";161.0185;0;14.0536;91.956841609195;0;Magdalena de Cao
La Libertad;Ascope;130204;3g;bitel;3g;"{""area_garant"": 53.3026, ""area_adicio"": 85.7157}";161.0185;53.3026;85.7157;94.366262490421;57.071786666667;Magdalena de Cao
La Libertad;Ascope;130204;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 26.2025}";161.0185;0;26.2025;94.366262490421;57.071786666667;Magdalena de Cao
La Libertad;Ascope;130204;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 88.2829}";161.0185;0;88.2829;94.366262490421;57.071786666667;Magdalena de Cao
La Libertad;Ascope;130204;3g;movistar;3g;"{""area_garant"": 51.4795, ""area_adicio"": 51.5911}";161.0185;51.4795;51.5911;94.366262490421;57.071786666667;Magdalena de Cao
La Libertad;Ascope;130204;4g;bitel;4g;"{""area_garant"": 3.5737, ""area_adicio"": 80.077}";161.0185;3.5737;80.077;99.19001605364;55.182884559387;Magdalena de Cao
La Libertad;Ascope;130204;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 4.3901}";161.0185;0;4.3901;99.19001605364;55.182884559387;Magdalena de Cao
La Libertad;Ascope;130204;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 73.8521}";161.0185;0;73.8521;99.19001605364;55.182884559387;Magdalena de Cao
La Libertad;Ascope;130204;4g;movistar;4g;"{""area_garant"": 51.6092, ""area_adicio"": 75.4465}";161.0185;51.6092;75.4465;99.19001605364;55.182884559387;Magdalena de Cao
La Libertad;Ascope;130204;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";161.0185;0;0;0;0;Magdalena de Cao
La Libertad;Ascope;130204;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";161.0185;0;0;0;0;Magdalena de Cao
La Libertad;Ascope;130204;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";161.0185;0;0;0;0;Magdalena de Cao
La Libertad;Ascope;130204;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";161.0185;0;0;0;0;Magdalena de Cao
La Libertad;Ascope;130205;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";82.6084;0;0;99.816440330789;60.007261820495;Paijan
La Libertad;Ascope;130205;2g;claro;2g;"{""area_garant"": 52.7858, ""area_adicio"": 99.2168}";82.6084;52.7858;99.2168;99.816440330789;60.007261820495;Paijan
La Libertad;Ascope;130205;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.3459}";82.6084;0;99.3459;99.816440330789;60.007261820495;Paijan
La Libertad;Ascope;130205;2g;movistar;2g;"{""area_garant"": 49.5193, ""area_adicio"": 84.7193}";82.6084;49.5193;84.7193;99.816440330789;60.007261820495;Paijan
La Libertad;Ascope;130205;3g;bitel;3g;"{""area_garant"": 90.3614, ""area_adicio"": 99.8174}";82.6084;90.3614;99.8174;100;95.343525537821;Paijan
La Libertad;Ascope;130205;3g;claro;3g;"{""area_garant"": 31.434, ""area_adicio"": 99.9102}";82.6084;31.434;99.9102;100;95.343525537821;Paijan
La Libertad;Ascope;130205;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 99.246}";82.6084;0;99.246;100;95.343525537821;Paijan
La Libertad;Ascope;130205;3g;movistar;3g;"{""area_garant"": 85.8379, ""area_adicio"": 90.1042}";82.6084;85.8379;90.1042;100;95.343525537821;Paijan
La Libertad;Ascope;130205;4g;bitel;4g;"{""area_garant"": 89.3803, ""area_adicio"": 99.2606}";82.6084;89.3803;99.2606;100;93.511025395173;Paijan
La Libertad;Ascope;130205;4g;claro;4g;"{""area_garant"": 18.4729, ""area_adicio"": 94.941}";82.6084;18.4729;94.941;100;93.511025395173;Paijan
La Libertad;Ascope;130205;4g;entel;4g;"{""area_garant"": 17.9627, ""area_adicio"": 99.0804}";82.6084;17.9627;99.0804;100;93.511025395173;Paijan
La Libertad;Ascope;130205;4g;movistar;4g;"{""area_garant"": 78.244, ""area_adicio"": 90.7424}";82.6084;78.244;90.7424;100;93.511025395173;Paijan
La Libertad;Ascope;130205;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";82.6084;0;0;0;0;Paijan
La Libertad;Ascope;130205;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";82.6084;0;0;0;0;Paijan
La Libertad;Ascope;130205;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";82.6084;0;0;0;0;Paijan
La Libertad;Ascope;130205;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";82.6084;0;0;0;0;Paijan
La Libertad;Ascope;130206;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";311.8723;0;0;99.147181266582;58.873316622448;Rázuri
La Libertad;Ascope;130206;2g;claro;2g;"{""area_garant"": 39.3532, ""area_adicio"": 96.5774}";311.8723;39.3532;96.5774;99.147181266582;58.873316622448;Rázuri
La Libertad;Ascope;130206;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 95.6008}";311.8723;0;95.6008;99.147181266582;58.873316622448;Rázuri
La Libertad;Ascope;130206;2g;movistar;2g;"{""area_garant"": 51.9809, ""area_adicio"": 55.7273}";311.8723;51.9809;55.7273;99.147181266582;58.873316622448;Rázuri
La Libertad;Ascope;130206;3g;bitel;3g;"{""area_garant"": 66.3294, ""area_adicio"": 97.2422}";311.8723;66.3294;97.2422;99.528381785673;83.241298996424;Rázuri
La Libertad;Ascope;130206;3g;claro;3g;"{""area_garant"": 11.1818, ""area_adicio"": 94.4786}";311.8723;11.1818;94.4786;99.528381785673;83.241298996424;Rázuri
La Libertad;Ascope;130206;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 93.0176}";311.8723;0;93.0176;99.528381785673;83.241298996424;Rázuri
La Libertad;Ascope;130206;3g;movistar;3g;"{""area_garant"": 58.4978, ""area_adicio"": 58.9459}";311.8723;58.4978;58.9459;99.528381785673;83.241298996424;Rázuri
La Libertad;Ascope;130206;4g;bitel;4g;"{""area_garant"": 72.1286, ""area_adicio"": 99.7661}";311.8723;72.1286;99.7661;99.997499319414;74.051452255162;Rázuri
La Libertad;Ascope;130206;4g;claro;4g;"{""area_garant"": 9.7353, ""area_adicio"": 86.3068}";311.8723;9.7353;86.3068;99.997499319414;74.051452255162;Rázuri
La Libertad;Ascope;130206;4g;entel;4g;"{""area_garant"": 1.2638, ""area_adicio"": 93.4951}";311.8723;1.2638;93.4951;99.997499319414;74.051452255162;Rázuri
La Libertad;Ascope;130206;4g;movistar;4g;"{""area_garant"": 57.2077, ""area_adicio"": 62.9662}";311.8723;57.2077;62.9662;99.997499319414;74.051452255162;Rázuri
La Libertad;Ascope;130206;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";311.8723;0;0;0;0;Rázuri
La Libertad;Ascope;130206;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";311.8723;0;0;0;0;Rázuri
La Libertad;Ascope;130206;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";311.8723;0;0;0;0;Rázuri
La Libertad;Ascope;130206;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";311.8723;0;0;0;0;Rázuri
La Libertad;Ascope;130207;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";136.619;0;0;100;92.337170631611;Santiago de Cao
La Libertad;Ascope;130207;2g;claro;2g;"{""area_garant"": 43.0848, ""area_adicio"": 99.9039}";136.619;43.0848;99.9039;100;92.337170631611;Santiago de Cao
La Libertad;Ascope;130207;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.9995}";136.619;0;99.9995;100;92.337170631611;Santiago de Cao
La Libertad;Ascope;130207;2g;movistar;2g;"{""area_garant"": 84.9658, ""area_adicio"": 98.0308}";136.619;84.9658;98.0308;100;92.337170631611;Santiago de Cao
La Libertad;Ascope;130207;3g;bitel;3g;"{""area_garant"": 85.9989, ""area_adicio"": 99.8174}";136.619;85.9989;99.8174;100;97.216768002441;Santiago de Cao
La Libertad;Ascope;130207;3g;claro;3g;"{""area_garant"": 25.241, ""area_adicio"": 99.3645}";136.619;25.241;99.3645;100;97.216768002441;Santiago de Cao
La Libertad;Ascope;130207;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 99.9995}";136.619;0;99.9995;100;97.216768002441;Santiago de Cao
La Libertad;Ascope;130207;3g;movistar;3g;"{""area_garant"": 78.8668, ""area_adicio"": 88.686}";136.619;78.8668;88.686;100;97.216768002441;Santiago de Cao
La Libertad;Ascope;130207;4g;bitel;4g;"{""area_garant"": 75.8798, ""area_adicio"": 91.8633}";136.619;75.8798;91.8633;100;97.040514885069;Santiago de Cao
La Libertad;Ascope;130207;4g;claro;4g;"{""area_garant"": 19.3861, ""area_adicio"": 94.745}";136.619;19.3861;94.745;100;97.040514885069;Santiago de Cao
La Libertad;Ascope;130207;4g;entel;4g;"{""area_garant"": 0.776, ""area_adicio"": 99.9997}";136.619;0.776;99.9997;100;97.040514885069;Santiago de Cao
La Libertad;Ascope;130207;4g;movistar;4g;"{""area_garant"": 96.9061, ""area_adicio"": 99.6912}";136.619;96.9061;99.6912;100;97.040514885069;Santiago de Cao
La Libertad;Ascope;130207;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";136.619;0;0;0;0;Santiago de Cao
La Libertad;Ascope;130207;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";136.619;0;0;0;0;Santiago de Cao
La Libertad;Ascope;130207;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";136.619;0;0;0;0;Santiago de Cao
La Libertad;Ascope;130207;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";136.619;0;0;0;0;Santiago de Cao
La Libertad;Ascope;130208;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";662.0279;0;0;93.625751950324;78.292647745321;Casa Grande
La Libertad;Ascope;130208;2g;claro;2g;"{""area_garant"": 33.4866, ""area_adicio"": 92.6797}";662.0279;33.4866;92.6797;93.625751950324;78.292647745321;Casa Grande
La Libertad;Ascope;130208;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 92.9909}";662.0279;0;92.9909;93.625751950324;78.292647745321;Casa Grande
La Libertad;Ascope;130208;2g;movistar;2g;"{""area_garant"": 64.1947, ""area_adicio"": 67.9782}";662.0279;64.1947;67.9782;93.625751950324;78.292647745321;Casa Grande
La Libertad;Ascope;130208;3g;bitel;3g;"{""area_garant"": 81.8424, ""area_adicio"": 92.6587}";662.0279;81.8424;92.6587;99.037877141858;87.506860874585;Casa Grande
La Libertad;Ascope;130208;3g;claro;3g;"{""area_garant"": 29.3068, ""area_adicio"": 91.5091}";662.0279;29.3068;91.5091;99.037877141858;87.506860874585;Casa Grande
La Libertad;Ascope;130208;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 93.0189}";662.0279;0;93.0189;99.037877141858;87.506860874585;Casa Grande
La Libertad;Ascope;130208;3g;movistar;3g;"{""area_garant"": 66.5707, ""area_adicio"": 68.316}";662.0279;66.5707;68.316;99.037877141858;87.506860874585;Casa Grande
La Libertad;Ascope;130208;4g;bitel;4g;"{""area_garant"": 90.4935, ""area_adicio"": 98.9547}";662.0279;90.4935;98.9547;100;96.082642140983;Casa Grande
La Libertad;Ascope;130208;4g;claro;4g;"{""area_garant"": 3.9559, ""area_adicio"": 85.9767}";662.0279;3.9559;85.9767;100;96.082642140983;Casa Grande
La Libertad;Ascope;130208;4g;entel;4g;"{""area_garant"": 12.8019, ""area_adicio"": 98.7747}";662.0279;12.8019;98.7747;100;96.082642140983;Casa Grande
La Libertad;Ascope;130208;4g;movistar;4g;"{""area_garant"": 83.8891, ""area_adicio"": 91.1828}";662.0279;83.8891;91.1828;100;96.082642140983;Casa Grande
La Libertad;Ascope;130208;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";662.0279;0;0;52.261778159874;1.4163914535596;Casa Grande
La Libertad;Ascope;130208;5g;claro;5g;"{""area_garant"": 1.4164, ""area_adicio"": 52.2618}";662.0279;1.4164;52.2618;52.261778159874;1.4163914535596;Casa Grande
La Libertad;Ascope;130208;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";662.0279;0;0;52.261778159874;1.4163914535596;Casa Grande
